시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
86,0,86,75.13775358,1.038227382,74.0995262,75.10629214,1.006765947,74.0995262,113.1254397,6.756935059,152.7277063,4.026217863,50.43539073,8.16036198,4.750524357,0.456446212,89080,96,12.03856561,0,0,0,0,2518.997288,0,0,0,39.89245592,4.747564274,12328.37247,1.895128547,0.292002373,0.812753759,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3268,3268,1,1,1,1,147.75
83,0,83,37.78022569,0,37.78022569,33.53457306,0,33.53457306,81.83281992,17.58127618,109.9194265,5.24502094,38.38254027,12.80126986,4.246320463,1.150553979,269404,385,4.022230107,0,0,0,0,2520.135994,1,0,1,0,8.451472778,36900.86102,0,1.40669494,31.64438925,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1426,1398,1,1,1,1,96.09490114
38,26,11,27.56729533,16.44392056,11.12337478,27.56729533,16.44392056,11.12337478,43.69298172,13.06591839,58.65036301,5.11230076,33.34833865,14.91861337,3.796938496,1.752836435,104694,810,2.587482266,0,0,0,0,420.6368187,0,1,1,0,0.447033297,1766.243178,0,0.084650505,22.54898606,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7189,7189,0,1,1,1,94.10392365
45,0,45,31.88493249,0,31.88493249,30.4785065,0,30.4785065,71.557013,5.761170445,71.8139995,3.529887898,43.6104125,10.51052078,4.701885076,0.906158619,21984,77,2.398605351,0,0,0,0,437.4998675,0,1,0,0,6.333798216,27616.11713,0,1.33085921,159.8113162,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,4848,4716,1,1,1,1,89.87515219
33,0,33,19.08257235,0,19.08257235,19.08257235,0,19.08257235,79.90378531,18.09544794,116.4924502,6.2,29.85196057,15.8419991,4.436181459,1.466249844,100810,248,1.83257581,0,0,0,0,1154.976374,0,0,1,0,5.23712095,22742.43061,0,1.528447193,2.280306702,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2272,2272,1,1,1,1,95.31012061
37,0,37,21.34219306,0,21.34219306,21.34219306,0,21.34219306,59.51168569,7.221716699,49.36142773,1.531747708,32.93190067,18.64335871,3.913842805,2.395526344,42938,51,1.584384774,0,0,0,0,966.4788555,0,1,1,0,13.86184073,60428.25538,0,5.2835687,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3952,3925,1,1,1,1,94.2728526
5000,0,5000,3186.787979,0,3186.787979,3029.90806,0,3029.90806,110.3992829,7.16849259,184.4861417,2.566272796,46.92135592,4.514392391,4.789277441,0.064449696,165842,19,776.7697767,0,0,0,0,24193.89052,0,1,1,0,261.0563554,1139826.878,0,0.496936275,2771.372815,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4047,4034,0,1,0,0,99.2497733
40,0,40,18.62736611,0,18.62736611,18.62736611,0,18.62736611,68.69723646,13.60501346,101.0616286,5.663683056,38.86739717,17.69412815,3.745849107,1.595121791,80058,431,1.878772315,0,0,0,0,472.8471526,1,0,1,0,2.021790167,8862.860348,0,0.612872584,2.502812407,2,0,0,1,1,0,0,1,0,1,0,1,0,0,0,6726,6726,1,1,1,1,94.991899
28,3,24,5.900406963,1.235006403,4.66540056,5.900406963,1.235006403,4.66540056,42.14396338,14.44749039,59.8522383,6.116011004,40.2576068,16.35148504,4.794587725,1.658868453,14558,140,0.283310724,0,0,0,0,201.0054262,0,0,0,0,4.983310724,21704.9376,0,4.664219874,19.08208984,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,10250,10250,1,1,1,1,89.29820829
81,0,81,51.79139069,0,51.79139069,51.79139069,0,51.79139069,79.91017804,6.367897161,145.4642057,0.653579432,33.71965961,8.210100597,3.308672248,1.184618588,161511,2,7.228859563,0,0,0,0,2467.76743,0,0,1,0,18.01107445,78713.12351,0,1.977562562,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3287,3284,1,1,1,1,99.4998995
30,28,1,30.3382969,0,30.3382969,30.3382969,0,30.3382969,68.54830145,10.04925546,159.8208187,3.23382969,28.19325076,12.42359535,3.11732802,1.277875524,28281,279,4.595127959,0,0,0,0,13.29506836,0,0,1,0,1.296617031,5712.296229,0,0.237327454,0.098106102,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,6333,6333,1,1,1,1,92.42975741
62,0,62,47.12097953,0,47.12097953,47.12097953,0,47.12097953,94.02757738,9.12487469,320.1201703,7.021985255,28.86777972,8.739302963,4.395095495,1.016810319,173527,5778,5,0,0,0,0,527.3228827,0,0,0,0,4.795665848,20883.56101,0,0.601277019,18.69956101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4025,4025,1,1,1,1,95.49220304
15,0,15,15.34870882,0,15.34870882,15.26779411,0,15.26779411,68.04274411,8.338370582,123.9270324,4.980914704,28.21939051,10.17530841,3.03286732,1.013608382,27156,15,1.236779411,0,0,0,0,14.78532327,0,1,1,0,7.407355882,32391.42353,0,2.672524736,15.44735267,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,5184,5176,1,1,1,1,95.25243838
57,0,57,49.07324618,0,49.07324618,48.50595972,0,48.50595972,87.32862131,6.02230432,105.0810409,1.994795388,45.99790264,12.50737699,5.329442676,1.050052127,53977,172,5.098514127,0,0,0,0,75.83631058,0,0,1,0,1.181040922,5252.011367,0,0.163847515,17.66282884,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1198,1194,1,1,1,1,97.09989701
19,0,19,19.52006673,19.52006673,0,19.52006673,19.52006673,0,55.40959867,14.05066889,65.32565205,6.860267556,43.66835119,12.05057894,3.795461872,0.958122742,56035,521,1.171204004,0,0,0,0,173.4273235,1,0,1,0,1.520535113,6509.941452,0,0.446868564,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6752,6752,1,1,1,1,89.54997208
34,0,34,29.50426601,8.587689183,20.91657683,29.55362054,8.637043718,20.91657683,17.23872787,9.376464043,64.12868239,3.598709071,20.34953833,10.08423271,2.760419676,1.241827307,327689,400,1.057100109,0,0,0,0,93.28007216,0,1,0,0,1.312909289,5637.333146,0,0.195407113,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,6441,6441,1,1,1,1,83.79415274
5718,0,5718,4832.807897,0,4832.807897,4595.99107,0,4595.99107,100.5067999,6.186533324,175.5748265,1.835546662,41.48302929,4.250317331,4.682446396,0.0473824,205563,8,791.8661863,0,0,0,0,26973.71945,0,1,1,0,276.8440001,1208891.234,0,0.333630133,181.240265,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3211,3201,0,1,0,0,99.2497733
46,0,46,111.7275398,0,111.7275398,111.7275398,0,111.7275398,33.93838622,7.218766057,41.95877485,2.165328796,19.71152805,9.837243825,2.399042925,0.780157558,35075,54,2.548185311,0,0,0,0,1071.592447,0,1,0,0,3.078223735,13456.73119,0,0.26777071,7.13142606,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,4767,4767,1,1,1,1,92.35227273
21,0,21,21.16266304,2.995347176,18.16731586,21.16266304,2.995347176,18.16731586,65.87530701,7.89014772,104.2556889,5.216701838,43.21831054,12.26850787,5.707489741,1.586831736,41228,116,1.19336147,0,0,0,0,209.4253642,1,0,1,0,4.792219877,20961.13152,0,1.284028781,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5578,5578,1,1,1,1,91.50846532
227,0,227,180.0206761,0,180.0206761,173.7665362,0,173.7665362,115.7926475,4.940738406,152.0199529,2.614532609,28.56496872,6.275105884,4.647272591,0.792788529,178239,28,22.36554602,0,0,0,0,2984.684054,0,0,1,0,21.18490181,92554.30026,0,0.945528826,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,5410,5409,1,1,1,1,98.23653944
58,0,58,83.24644225,0,83.24644225,83.24644225,0,83.24644225,78.11013165,6.532611231,115.5249958,4.02137977,32.14814581,10.02757524,3.309840193,0.948394768,72787,20,8.849641726,0,0,0,0,944.7900348,0,0,0,0,10.58876854,46347.84719,0,0.768622896,7.481919677,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5782,5782,1,1,1,1,95.90182387
24,0,24,24.03504042,0,24.03504042,24.03504042,0,24.03504042,91.229503,11.93779818,108.7565111,3.824316037,40.23312731,11.63674611,4.337884871,1.315538628,78787,94,5.056730118,0,0,0,0,1332.156704,1,0,1,0,2.737841982,11810.34385,0,0.66979274,9.424294134,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,688,686,1,1,1,1,97.24874036
45,0,45,83.70089071,0,83.70089071,83.70089071,0,83.70089071,66.98595174,7.03176412,114.3952426,3.342343865,32.36413541,13.63899587,3.484095397,1.142731675,26949,226,6.41880567,0,0,0,0,75.40064705,0,0,1,0,7.029410301,30611.44076,0,0.865851606,7.164767367,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5908,5908,1,1,1,1,96.62183135
383,0,383,266.6668955,0,266.6668955,260.5262742,0,260.5262742,104.2888073,6.370310667,145.2479253,1.115129264,38.79601894,11.23584823,3.75882594,0.887663741,112655,31,44.11932653,0,0,0,0,8858.009472,0,0,0,0,39.44621768,172263.9319,0,0.831549207,111.8368977,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3083,3051,1,1,1,1,99.04936901
40,0,40,20.45665305,0,20.45665305,20.45665305,0,20.45665305,80.87804687,7.222866211,99.69852761,1.622866211,38.50572006,17.82791278,3.706546214,1.548193621,28428,101,2.4,0,0,0,0,239.9806197,1,0,0,0,6.641297053,28926.68429,0,1.811903462,18.94539684,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,7040,7040,1,1,1,1,95.31184486
28,14,13,19.60721433,0,19.60721433,19.60721433,0,19.60721433,80.54176254,12.49587752,102.1989893,3.623196417,34.10590555,17.25534946,3.77619034,1.651205974,21055,559,2.742783171,0,0,0,0,115.2370424,0,1,1,0,4.892267861,21475.93224,0,1.436711427,8.096395329,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,5689,5679,1,1,1,1,97.54874423
74,0,74,54.09099452,29.27392325,24.81707127,54.09099452,29.27392325,24.81707127,72.65014095,9.922936568,112.3600861,3.038719655,36.65816797,11.15770489,3.35522776,1.110172866,30483,105,5.531848081,0,0,0,0,1443.672514,0,1,0,0,10.46360219,45885.80509,0,1.069494832,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5115,4944,1,1,1,0,96.73116279
94,0,94,59.65595669,0,59.65595669,59.65595669,0,59.65595669,83.14033198,6.630428836,113.3697735,3.724540532,31.42391294,8.567313674,3.516836915,0.900634805,81056,183,6.771409034,0,0,0,0,1288.673395,0,0,0,0,9.319877475,40698.02147,0,0.865750848,29.98281095,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4788,4788,1,1,1,1,98.09347604
46,0,46,40.30250131,40.30250131,0,40.30250131,40.30250131,0,62.13258816,13.70723812,74.84466278,6.937358204,42.63093559,11.25688092,3.946023352,0.977674451,51513,439,2.867478286,0,0,0,0,247.3492335,1,0,1,0,5.498799184,23914.02895,0,0.793793536,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,5379,5379,1,1,1,1,91.14536478
23,0,22,5.841520899,0.050060658,5.791460241,5.841520899,0.050060658,5.791460241,27.81045384,8.302797507,38.51457649,4.898822102,22.84537912,12.29408723,2.378690978,1.071224495,19041,79,0.202355796,0,0,0,0,1048.601246,0,0,1,0,1.199852763,5387.144552,0,1.166540879,3.51222069,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,4447,4476,1,1,1,1,89.49988827
110,0,110,78.5756391,63.55192116,15.02371794,78.5756391,63.55192116,15.02371794,78.12989205,15.78073646,98.15233951,6.174433198,34.9651711,14.91279451,4.042694804,1.569817978,32068,120,10.50594949,0,0,0,0,1755.541884,0,1,1,0,16.92889532,73972.22718,0,1.187858338,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1846,1819,1,1,1,1,94.4821164
29,0,29,24.28725142,0,24.28725142,22.63087713,0,22.63087713,76.95239696,14.06912287,75.905966,9.350994333,27.56265943,11.5398654,3.025153233,1.443629263,22494,429,1.343625708,0,0,0,0,358.0561052,0,1,1,0,2.487251417,10844.78461,0,1.023611682,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6527,6527,1,1,1,1,84.80765607
42,0,42,33.03126071,0,33.03126071,33.03126071,0,33.03126071,68.18688161,21.88323778,88.06836692,16.55724925,37.7198345,23.5628588,3.917905875,2.976808352,79170,70,2.566227318,0,0,0,0,465.1958449,0,1,1,0,3.587005733,15499.90245,0,0.615957356,19.48850996,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4400,4400,1,1,1,1,85.19583333
50,0,50,29.94628806,0,29.94628806,29.94628806,0,29.94628806,59.73125015,9.0930682,71.97814438,5.677462143,26.2845171,10.58135876,3.102779923,1.161879169,14704,394,2.519659115,0,0,0,0,450.6128414,0,0,0,0,2.615606057,11545.21589,0,0.57761704,0.578030285,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,6479,6479,1,1,1,1,91.62378614
151,0,151,83.06783999,0,83.06783999,79.21873334,0,79.21873334,115.6304548,8.987655662,175.9589876,2.001922041,37.70410748,11.29587925,4.561077425,1.286979154,100336,41,14.94583113,0,0,0,0,5418.328648,0,1,1,0,22.94485653,100225.7583,0,2.388979965,44.9692745,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1813,1803,1,1,1,1,98.44875571
100,0,100,96.0632506,0,96.0632506,95.99998007,0,95.99998007,43.64685809,8.338414251,51.19149638,5.198870169,22.03637677,9.177072542,2.607931812,1.080971455,30451,187,5.927115942,0,0,0,0,1337.35221,0,1,1,0,15.02372645,65494.84811,0,0.856661051,61.79385568,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4181,4180,0,1,1,1,94.08714134
59,0,59,24.50034728,0,24.50034728,24.50034728,0,24.50034728,16.49172483,6.379861087,25.62037043,2.64994212,16.41886007,12.15206595,1.669196197,1.163112849,1702,19,0.630034728,0,0,0,0,409.7112288,0,0,1,0,3.540046304,15289.04171,0,0.782201389,43.02083693,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,6602,6602,1,0,0,0,88.34974533
143,136,7,56.75339022,0,56.75339022,56.75339022,0,56.75339022,51.24966484,7.072768638,74.37622589,3.6310908,39.67891204,14.64332996,3.573875645,1.324356206,47982,95,6.220771888,0,0,0,0,565.1924436,0,0,1,0,8.468775137,37000.16916,0,0.841197806,5.540605332,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6233,6233,1,1,1,1,96.30638298
89,0,89,76.99820534,0,76.99820534,76.99820534,0,76.99820534,28.02600552,7.815553284,83.83865044,7.088934329,25.77346035,8.76492741,2.457662918,0.8714207,510096,352,5.915042085,0,0,0,0,851.1370204,0,1,0,0,0.971086119,4416.648386,0,0.08584549,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4192,4192,1,1,1,1,92.16802168
24,0,24,20.65023391,0,20.65023391,20.16184495,0,20.16184495,80.12467274,13.09787121,143.2767779,6.442654401,45.3267798,13.96962586,5.819378131,1.320447989,51732,200,1.779858081,0,0,0,0,719.7348746,0,1,1,0,2.40853088,10451.41735,0,0.689673114,113.9574243,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4276,4374,1,1,1,1,94.33831479
307,300,7,242.902861,242.902861,0,242.902861,242.902861,0,172.5949641,13.86842898,221.4485528,6.193859796,52.60210825,7.599882717,5.532600134,0.405015894,405597,164,80.95713571,0,0,0,0,9437.565169,0,1,0,0,18.30615694,80009.3005,0,0.414657855,86.16329264,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1120,1104,1,1,1,1,94.17584746
43,0,43,33.36661752,0,33.36661752,32.69063938,0,32.69063938,75.24259565,16.04819118,83.91813145,6.895393415,44.79183071,12.942442,5.860166645,1.30643038,32074,134,3.501535528,0,0,0,0,1460.699224,0,0,1,0,4.4,19342.5547,0,0.747241693,4.836852684,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,2555,2395,1,1,1,1,96.46642487
66,0,66,52.01604075,0,52.01604075,52.01604075,0,52.01604075,119.7280039,10.18901511,155.705417,4.051779386,44.58450533,10.71778727,4.623675641,1.032387854,147429,98,6.274832572,0,0,0,0,1337.109781,0,1,1,0,6.02021668,26288.62693,0,0.71798864,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4152,4146,1,1,1,1,96.73860465
33,0,33,30.19451756,0,30.19451756,30.19451756,0,30.19451756,95.21669663,11.25094331,95.32000719,4.552616565,25.19175642,16.43626482,3.022212873,1.742753997,293782,788,3.6,0,0,0,0,2379.514443,0,0,0,0,3.851192616,16714.74733,0,0.720445715,1.851192616,2,0,0,1,1,0,0,1,0,1,0,1,0,0,0,3816,3854,1,1,1,1,95.63617355
69,0,69,46.1574942,0,46.1574942,46.1574942,0,46.1574942,102.6991861,11.72614945,169.415733,7.544228937,35.71151052,9.443651748,5.4850781,0.913462638,213115,602,6.43156118,0,0,0,0,1987.575895,0,0,0,0,12.06230843,52618.91592,0,1.74577972,5.296216139,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4171,4171,1,1,1,1,96.04247788
154,0,154,137.006074,0,137.006074,137.006074,0,137.006074,100.1544328,11.17937958,174.581976,4.55136326,39.97913848,9.593505116,5.347542051,1.459275757,125423,359,25.82331441,0,0,0,0,1038.189881,0,0,0,0,8.215951029,35737.13816,0,0.376133872,19.77120002,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4048,4048,1,1,1,1,95.86235662
80,0,80,48.25003036,0,48.25003036,47.74969935,0,47.74969935,64.6876917,22.60966017,132.9916639,17.65949467,35.12932445,16.09439113,3.304875566,1.478004525,41303,90,2.775579277,0,0,0,0,2476.612378,0,0,0,0,6.200331015,27076.19436,0,1.037031143,12.46658113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4740,4693,1,1,1,1,63.75570839
48,0,48,21.38002561,20.32331585,1.056709757,21.38002561,20.32331585,1.056709757,88.59956219,14.18679939,135.5688158,4.366131098,31.74653596,15.71715538,3.074319524,1.15260489,21414,912,2.917107927,0,0,0,0,38.6105488,0,1,0,0,7.372904878,32260.15576,0,1.905965305,27.61424146,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5507,5507,1,1,1,1,90.08962472
104,0,104,133.9291878,0,133.9291878,126.7689015,0,126.7689015,73.57280845,15.19812857,72.40374286,9.375106706,29.45060346,12.29318813,3.503607393,1.527443102,22998,423,9.648919826,0,0,0,0,382.4014053,0,0,1,0,9.267194169,40617.63701,0,0.695598726,0.533094751,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,6550,6550,1,1,1,1,92.30621286
190,0,190,123.7237974,0,123.7237974,122.2349545,0,122.2349545,116.1879447,10.69955088,169.389292,5.222763267,32.68614484,11.78223076,4.531718473,1.026926782,106356,93,21.04752984,0,0,0,0,6376.656247,0,0,1,0,25.87879092,112902.8745,0,1.528827325,31.9906394,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1266,1262,1,1,1,1,97.32840267
48,0,48,40.21851395,0,40.21851395,3.138847642,0,3.138847642,36.69363163,7.364427603,30.23755884,4.166580746,17.6740298,5.803925264,1.606103875,0.452406674,1440,40,0.654177407,0,0,0,0,386.7949961,0,0,0,0,0.529112967,2376.078099,0,0.12051342,0.320758153,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5505,5481,1,1,1,1,86.37410405
280883,0,280883,235971.2449,0,235971.2449,206724.8953,0,206724.8953,112.0843565,13.39610024,137.1902728,6.894128114,40.91857769,13.62628885,3.684167556,0.580008897,189396,2101,28975.01063,179.4003407,0,0,0,125925.2406,0,0,1,0.172568208,6018.398176,26237864.34,9.883451938,0.159489917,16491.46367,37,0,0,0,1,0,0,1,1,0,1,0,0,0,1,9582,9579,1,0,0,0,92.04744843
258,0,258,250.6711944,0,250.6711944,250.6050879,0,250.6050879,120.3180854,11.94826447,181.797966,5.538204789,44.83341798,5.169063796,5.901575304,0.692390218,89102,53,47.92372373,0,0,0,0,10216.15971,0,1,1,0,24.17844353,105600.0856,0,0.555047284,48.34107898,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1340,1340,1,1,1,1,98.44875571
35,0,35,30.17013763,0,30.17013763,30.17013763,0,30.17013763,35.9398347,5.280550528,35.51900891,2.246299648,18.81723063,6.459511834,1.996229329,0.541200471,1981,25,1.177538335,0,0,0,0,282.2194256,0,0,1,0,5.043287456,22112.21604,0,0.920358868,16.33321266,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6059,6059,1,1,1,1,82.43339254
25,0,25,17.78492643,0,17.78492643,17.78492643,0,17.78492643,93.50557651,7.186192273,113.9918028,2.293096136,37.11177032,8.703531297,4.46031502,0.859061511,51333,707,2.141573725,0,0,0,0,463.5484078,0,1,0,0,1.070304482,4550.635172,0,0.332449196,8.569189179,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4993,4992,1,1,1,1,98.08766565
45,0,45,19.03059697,0,19.03059697,18.73565877,0,18.73565877,47.03127231,8.236107925,49.24702155,4.148369012,26.04924612,14.46612589,2.812344324,1.491960627,19220,236,0.819122707,0,0,0,0,561.6175459,0,1,0,0,7.170753696,31358.25102,0,2.268170935,46.79055816,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,5585,5579,1,1,1,1,89.13698324
90,9,81,56.77530051,6.651887141,50.12341337,56.77530051,6.651887141,50.12341337,52.56022039,14.40738142,93.86499655,14.84604206,29.89597444,16.98196694,3.438751334,1.920887943,42355,133,3.331863722,0,0,0,0,958.7715413,0,0,0,0,5.63510354,24657.49382,0,0.955175853,5.483750862,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5374,5374,1,1,1,1,88.11525808
22,0,22,15.70297315,0,15.70297315,15.70297315,0,15.70297315,110.4400043,9.21756773,96.96946225,2.48756749,25.64952341,11.18436448,5.636500132,1.164324311,62877,105,2.668648766,0,0,0,0,87.04324142,1,0,1,0,2.902162071,12596.76716,0,1.018283733,7.995944614,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,9309,9309,1,1,1,1,97.89632278
77,0,77,53.68631578,0,53.68631578,52.07109969,0,52.07109969,51.87344458,12.54111254,67.0935644,7.809071461,28.78433907,9.986699873,3.317342319,1.39535122,22373,235,2.176371416,0,0,0,0,2387.903721,0,1,1,0,10.68478391,46761.00171,0,1.822556868,2.620042787,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4848,4455,1,1,1,1,85.38760234
54,0,54,41.44945483,0,41.44945483,41.44945483,0,41.44945483,68.01655475,8.72407752,125.5126172,3.606432418,32.5277677,11.99377704,3.463812313,1.128801077,108166,414,4.27757463,0,0,0,0,1794.036185,0,0,1,0,3.286397181,14353.28539,0,0.458321621,20.30045708,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3816,3816,1,1,1,1,93.48339562
22,0,22,18.25588455,0,18.25588455,18.25588455,0,18.25588455,61.42750516,9.948648246,62.49158106,1.366375258,40.35037304,17.71111377,4.826115266,1.726701806,129754,75,1.671701445,0,0,0,0,373.1066728,0,0,1,0,7.492051135,32664.35963,0,2.366585731,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,4902,4901,1,1,1,1,96.52511652
51,0,51,48.5675784,0,48.5675784,47.09382374,0,47.09382374,55.70123375,9.10174969,41.34336986,1.833244104,24.41158985,10.48231971,2.593652933,0.992275838,119441,221,2.47820066,0,0,0,0,1110.032317,0,0,1,0,4.333244104,19105.22424,0,0.512798068,18.98371742,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4418,4418,1,1,1,1,95.05223332
48,0,48,45.57348504,0,45.57348504,45.56966693,0,45.56966693,97.6423441,11.21909055,186.3529362,5.726726772,37.6596082,11.77777875,4.277275646,1.042754213,19859,257,7.240368504,0,0,0,0,2449.427134,1,0,1,0,3.469455118,14991.88053,0,0.511579764,29.40420236,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3703,3703,1,1,1,1,96.89834881
484,9,475,288.1016348,7.556872603,280.5447622,288.1016348,7.556872603,280.5447622,85.48084955,18.46831588,104.4073871,6.2,31.24795177,13.50754726,3.722544765,1.395318397,453826,1342,39.14253964,0,0,0,0,7461.154921,0,0,0,0,52.46747681,229030.9244,0,0.996013147,2.747409525,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,3219,3218,1,1,1,1,97.47692308
60,0,60,34.54606163,0,34.54606163,34.54606163,0,34.54606163,91.9180963,16.39545485,107.871165,5.459409411,22.84814961,14.25462481,2.538775338,1.458022585,82391,234,3.044672795,0,0,0,0,1521.285754,0,1,0,0,9.036508383,39368.09259,0,1.972241494,6.250578681,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2986,2970,1,1,1,1,96.28961578
45,0,45,36.04520726,28.53882525,7.506382012,36.04520726,28.53882525,7.506382012,105.9486448,11.45766242,242.4215671,5.769400162,41.91895317,9.751744025,3.726352631,0.759278299,49024,309,3.215658629,0,0,0,0,279.4510757,1,0,1,0,3.675089678,16028.14189,0,0.565270377,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,3244,2573,1,1,1,1,95.33246073
42,0,42,31.56188467,21.03954717,10.5223375,31.04330428,20.52096678,10.5223375,81.94577944,11.1779899,100.1413064,4.229824076,39.64772879,9.978337034,4.129037571,0.916222487,70159,235,4.5073367,0,0,0,0,599.9642042,0,0,0,0,5.511005049,24095.38076,0,1.693283646,21.5926633,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,5894,5894,1,1,1,1,97.44566444
45,0,45,44.96326941,0,44.96326941,44.95310111,0,44.95310111,16.24060278,8.366105673,18.78286506,7.519783426,18.94316588,10.25572144,1.722449577,0.898265388,334144,502,1.23841357,0,0,0,0,1733.194415,0,0,0,0,10.09603393,44080.5894,0,1.229275747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3446,3446,1,1,1,1,88.27163677
92,0,92,60.78086225,0,60.78086225,60.24153363,0,60.24153363,50.58319075,7.004496463,124.9360088,4.580899293,34.72071437,8.59363605,3.261988728,0.978044594,42114,64,4.012362187,0,0,0,0,1655.477871,0,0,1,0,8.607865724,37665.84503,0,0.835776041,14.64277197,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3371,3362,1,1,1,1,95.47947644
16,0,16,1.867043717,0,1.867043717,1.867043717,0,1.867043717,62.02828847,5.905968881,83.75510595,3.982093356,30.88711736,9.649889118,3.156966332,0.894103818,77010,8,0.159688812,0,0,0,0,73.54146904,0,1,0,0,3.088062238,13436.72496,0,12.10362109,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,7723,7723,1,1,1,1,97.14997427
