시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),방류수 소독방법,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도,구군,시설명,소재지,처리방법,적용신기술,중심처리시설,운영주체,명칭,지역구분,세부단위 구역,지류,수계,준공일_day,가동개시일_day
4700,0,0,4700,3463.9,0,0.0,3463.9,3387.4,0,0.0,3387.4,197.8,1.5,106.5,8.0,177.6,1.8,48.643,7.46,4.805,0.20600000000000002,256689,102,99.2,679.7,0.0,0.0,0.0,0.0,32272.0,염소 자외선 오존 기타,Ⅰa,0.0,295.6,1290864.0,0.0,0.478,0.0,0,0,강원도,고성군,토성,강원도 고성군 토성면 용촌리 124-1 ,BCS-II,0,0,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,2710,2600
2500,0,0,2500,2354.8,0,0.0,2354.8,2286.1,0,0.0,2286.1,127.8,2.6,71.6,12.2,113.6,4.2,35.477,12.876,3.3560000000000003,0.5529999999999999,84156,80,98.0,294.9,0.0,0.0,40.0,0.0,12188.0,자외선 ,Ⅰa,0.0,191.6,836482.0,0.0,0.45899999999999996,0.0,0,0,강원도,고성군,간성,강원도 고성군 간성읍 동호리 790-3 ,DNR,0,0,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,5875,5874
300,0,0,300,89.8,0,0.0,89.8,88.8,0,0.0,88.8,153.3,5.1,87.7,12.8,126.9,5.0,41.863,15.030999999999999,4.619,1.4809999999999999,171173,267,96.7,13.3,0.0,0.0,0.0,0.0,706.0,염소 자외선 오존 기타,Ⅰa,0.0,12.9,56301.0,0.0,0.7959999999999999,0.0,0,0,강원도,고성군,초도,현내면 초도리 320-17 ,분리막,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,5866,5866
200,0,0,200,50.9,0,0.0,50.9,49.9,0,0.0,49.9,103.1,7.0,73.3,14.9,105.6,6.3,40.819,14.809000000000001,3.986,1.4409999999999998,122517,237,93.2,4.9,0.0,0.0,0.0,0.0,276.0,염소 자외선 오존 기타,Ⅰa,0.0,14.9,65051.0,0.0,1.6369999999999998,0.0,0,0,강원도,고성군,학야,토성면 학야리 221 ,NPR,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,9497,9497
150,0,0,150,87.8,0,0.0,87.8,86.8,0,0.0,86.8,161.7,2.5,104.3,9.9,156.8,3.5,46.946999999999996,11.919,4.958,1.0590000000000002,172346,183,98.5,14.0,0.0,0.0,0.0,0.0,4487.1,염소 자외선 기타,Ⅰa,0.0,9.9,43355.0,0.0,0.627,0.0,0,0,강원도,고성군,명파,현내면 명파리 611-3 ,선회와류식 SBR,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,4230,4230
100,0,0,100,77.3,0,0.0,77.3,76.3,0,0.0,76.3,127.4,4.0,81.8,11.4,105.2,4.7,40.501999999999995,13.777000000000001,4.391,1.159,127717,152,96.9,9.5,0.0,0.0,0.0,0.0,1607.0,염소 자외선 오존 기타,Ⅰa,0.0,5.7,25083.0,0.0,0.41200000000000003,0.0,0,0,강원도,고성군,신평,토성면 신평리 112-1 ,선회와류식 SBR,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,9569,9569
100,0,0,100,32.9,0,0.0,32.9,31.9,0,0.0,31.9,97.0,5.1,73.7,13.2,107.4,6.0,30.962,12.850999999999999,3.6439999999999997,1.307,127996,161,94.7,3.0,0.0,0.0,0.0,0.0,1200.0,염소 자외선 오존 기타,Ⅰa,0.0,5.1,22320.0,0.0,0.877,0.0,0,0,강원도,고성군,오봉,죽왕면 오봉리 461 ,BSTS-II,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,5795,5795
90,0,0,90,52.1,0,0.0,52.1,51.1,0,0.0,51.1,128.4,6.4,86.0,14.5,138.7,6.4,38.506,13.690999999999999,4.196000000000001,1.401,188096,267,95.0,6.4,0.0,0.0,0.0,0.0,1024.6,염소 자외선 오존 기타,Ⅰa,0.0,12.2,53319.0,0.0,1.31,0.0,0,0,강원도,고성군,죽정,현내면 죽정리 863-1 ,"오폐수 고도처리,FNR",0,0,자체,소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,7877,7877
70,0,70,0,24.7,0,24.7,0.0,23.8,0,23.8,0.0,163.0,5.8,93.7,13.1,145.5,5.7,47.16,12.458,4.9,0.9209999999999999,174115,281,96.4,3.9,0.0,0.0,0.0,0.0,112.0,염소 자외선 오존 기타,Ⅰa,0.0,9.7,42195.0,0.0,2.229,0.0,0,0,강원도,고성군,배봉,현내면 배봉리 130 ,접촉산화법,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,6194,6194
60,0,0,60,29.2,0,0.0,29.2,28.2,0,0.0,28.2,95.9,4.2,73.0,9.6,114.4,3.6,31.823,11.571,3.542,0.66,92132,185,95.6,2.7,0.0,0.0,0.0,0.0,806.0,염소 자외선 오존 기타,Ⅰa,0.0,5.4,23742.0,0.0,1.056,0.0,0,0,강원도,고성군,흘리,간성읍 흘리 92-2 ,선회와류식 SBR,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,8521,8521
53,0,53,0,21.1,0,21.1,0.0,20.1,0,20.1,0.0,107.3,7.2,80.0,13.9,106.7,4.6,41.348,14.514000000000001,4.75,1.4269999999999998,180887,293,93.3,2.1,0.0,0.0,0.0,0.0,113.0,염소 자외선 오존 기타,Ⅰa,0.0,0.6,2728.0,0.0,0.17,0.0,0,0,강원도,고성군,삼포,죽왕면 삼포리 565 ,토양피복형접촉산화,0,0,민간(대행),소양강,500톤 미만 50톤 이상,북한강상류,한강,한강,8648,8648
30,0,0,30,11.9,0,0.0,11.9,10.9,0,0.0,10.9,84.3,3.4,65.9,9.1,79.4,3.1,27.721999999999998,13.015999999999998,3.553,1.288,60233,109,96.0,1.0,0.0,0.0,0.0,0.0,122.0,염소 자외선 오존 기타,Ⅰa,0.0,1.2,5337.0,0.0,0.614,0.0,0,0,강원도,고성군,도원,토성면 도원리 179-7 ,YM접촉산화,0,0,민간(대행),소양강,50톤 미만,북한강상류,한강,한강,7105,7105
30,0,0,30,23.9,0,0.0,23.9,22.9,0,0.0,22.9,90.4,4.3,75.6,11.2,101.2,3.7,33.056999999999995,15.019,3.6519999999999997,1.175,74208,153,95.2,2.1,0.0,0.0,0.0,0.0,158.0,염소 자외선 오존 기타,Ⅰa,0.0,1.3,5773.0,0.0,0.316,0.0,0,0,강원도,고성군,운봉,토성면 운봉리 637-1 ,YM접촉산화,0,0,민간(대행),소양강,50톤 미만,북한강상류,한강,한강,7105,7105
30,0,30,0,17.3,0,17.3,0.0,16.3,0,16.3,0.0,86.4,5.8,70.3,11.1,97.5,4.7,30.488000000000003,13.251,3.06,1.379,74492,228,93.3,1.4,0.0,0.0,0.0,0.0,240.0,염소 자외선 오존 기타,Ⅰa,0.0,5.1,22205.0,0.0,1.705,0.0,0,0,강원도,고성군,장신,간성읍 장신리 486 ,현수미생물접촉포기,0,0,민간(대행),소양강,50톤 미만,북한강상류,한강,한강,5359,5359
10500,0,0,10500,8432.2,0,0.0,8432.2,7582.6,0,0.0,7582.6,147.2,4.1,90.3,8.4,179.3,1.3,36.105,5.143,3.46,0.898,152719,30,97.2,1206.5,0.0,0.0,0.0,0.0,22392.0,자외선 ,Ⅰa,0.0,291.5,1272968.0,0.0,0.21100000000000002,2576.0,24,0,강원도,양양군,양양,강원도 양양군 일출로 250   ,ICEAS,0,0,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,6394,6393
1200,0,0,1200,1380.8,0,0.0,1380.8,1297.3,0,0.0,1297.3,144.0,4.8,92.6,10.5,154.8,2.5,35.04,4.699,3.8510000000000004,0.33299999999999996,156098,30,96.7,192.3,0.0,0.0,0.0,0.0,14520.0,자외선 ,Ⅰa,0.0,90.0,393077.0,0.0,0.38,395.0,0,0,강원도,양양군,강현,강원도 양양군 강현면 장산1길 42 ,BCS,0,양양,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,2900,2710
1000,0,0,1000,671.9,0,0.0,671.9,655.0,0,0.0,655.0,149.1,2.3,99.7,7.8,149.3,0.4,38.829,6.426,3.8710000000000004,0.518,160456,30,98.5,98.7,0.0,0.0,0.0,0.0,6979.0,염소 자외선 오존 기타,Ⅰa,0.0,152.0,663652.0,0.0,1.272,196.0,0,0,강원도,양양군,하조대,강원도 양양군 현북면 하광정리 602 ,MBR,0,양양,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,1275,1275
850,0,0,850,474.8,0,0.0,474.8,450.5,0,0.0,450.5,140.0,2.0,92.5,7.6,146.5,0.2,38.985,5.742000000000001,3.96,0.452,159820,30,98.6,65.5,0.0,0.0,0.0,0.0,5587.0,염소 자외선 오존 기타,Ⅰa,0.0,86.3,377060.0,0.0,1.051,135.0,0,0,강원도,양양군,남애,강원도 양양군 현남면 남애리 600-1 ,KIMAS,0,양양,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,1275,1275
600,0,0,600,478.3,0,0.0,478.3,443.3,0,0.0,443.3,137.5,6.2,92.3,15.0,160.8,5.8,39.481,13.588,3.958,0.8490000000000001,157913,30,95.5,62.8,0.0,0.0,0.0,0.0,5018.0,자외선 ,Ⅰa,0.0,40.9,178724.0,0.0,0.506,141.0,0,0,강원도,양양군,인구,강원도 양양군 인구항길 11   ,NPR,0,양양,민간(대행),양양남대천,500톤 이상(Ⅳ지역),동해북부,한강,한강,5755,5753
400,0,0,400,339.3,0,0.0,339.3,340.0,0,0.0,340.0,119.7,4.1,69.5,7.8,125.2,6.1,39.215,9.666,4.19,1.071,47057,232,96.6,39.2,0.0,0.0,0.0,0.0,2500.0,염소 자외선 오존 기타,Ⅰa,0.0,26.3,114767.0,0.0,0.424,101.0,0,0,강원도,양양군,오색리,강원도 양양군 서면 오색리 433-3 ,BCS-II,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,4017,4017
160,0,0,160,91.5,0,0.0,91.5,91.5,0,0.0,91.5,113.8,5.1,69.6,6.1,131.6,4.8,46.19,12.185,4.729,1.3969999999999998,48642,347,95.5,9.9,0.0,0.0,0.0,0.0,530.0,염소 자외선 오존 기타,Ⅰa,0.0,18.9,82464.0,0.0,1.1320000000000001,28.0,0,0,강원도,양양군,전진2리,강원도 영양군 강현면 전진리 61-13,KSBNR,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,3083,3083
90,0,90,0,78.7,0,78.7,0.0,78.7,0,78.7,0.0,101.9,5.0,75.5,11.1,147.0,6.6,45.224,14.262,4.4639999999999995,1.4869999999999999,62604,364,95.1,7.6,0.0,0.0,0.0,0.0,1545.0,염소 자외선 오존 기타,Ⅰa,0.0,13.6,59361.0,0.0,0.946,13.0,0,0,강원도,양양군,동호리,강원도 양양군 손양면 동호리 일원 ,접촉산화법,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,4017,4017
80,0,80,0,63.4,0,63.4,0.0,63.4,0,63.4,0.0,110.4,5.8,75.7,10.1,133.3,6.2,47.483000000000004,13.780999999999999,4.7860000000000005,1.45,49245,372,94.7,6.6,0.0,0.0,0.0,0.0,1757.0,염소 자외선 오존 기타,Ⅰa,0.0,13.1,57241.0,0.0,1.1340000000000001,19.0,0,0,강원도,양양군,상운하향혈리,강원도 양양군 손양면 상운하향혈리 393-3 ,MH 자연정화법,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,4017,4017
80,0,0,80,64.7,0,0.0,64.7,64.7,0,0.0,64.7,96.4,4.5,62.3,7.8,113.4,5.6,39.051,13.968,3.949,1.453,38245,238,95.3,5.9,0.0,0.0,0.0,0.0,118.0,염소 자외선 오존 기타,Ⅰa,0.0,6.8,29675.0,0.0,0.5760000000000001,19.0,0,0,강원도,양양군,어성전,강원도 양양군 현북면 어성전1리 448-4,IC-SBR,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,어성전천,한강,1213,1136
60,0,0,60,69.5,0,0.0,69.5,62.7,0,0.0,62.7,103.6,6.7,70.2,12.9,137.0,7.6,45.051,15.367,4.637,1.399,48981,406,93.5,6.7,0.0,0.0,0.0,0.0,1067.0,염소 자외선 오존 기타,Ⅰa,0.0,14.4,62780.0,0.0,1.2570000000000001,19.0,0,0,강원도,양양군,회룡리,강원도 양양군 강현면 회룡리 191-13,KSBNR,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,3471,3471
50,0,0,50,50.0,0,0.0,50.0,50.0,0,0.0,50.0,121.9,6.7,71.3,11.3,139.2,7.1,47.122,16.253,4.5089999999999995,1.595,57528,346,94.5,5.8,0.0,0.0,0.0,0.0,571.0,염소 자외선 오존 기타,Ⅰa,0.0,0.3,1513.0,0.0,0.038,0.0,0,0,강원도,양양군,매호,강원도 양양군 현남면 광진리 94-3,CNR,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,4017,4017
50,0,50,0,53.7,0,53.7,0.0,53.7,0,53.7,0.0,111.6,5.3,73.4,11.2,133.3,7.5,45.173,15.276,4.591,1.5230000000000001,52245,400,95.3,5.7,0.0,0.0,0.0,0.0,1322.3,염소 자외선 오존 기타,Ⅰa,0.0,9.7,42535.0,0.0,0.995,16.0,0,0,강원도,양양군,상복리,강원도 양양군 강현면 상복리 1004 ,MH 자연정화법,0,양양,민간(대행),양양남대천,500톤 미만 50톤 이상,동해북부,한강,한강,4017,4017
48,0,48,0,25.4,0,25.4,0.0,25.4,0,25.4,0.0,119.8,7.1,75.3,11.6,139.3,7.8,46.095,18.105999999999998,4.499,1.84,48000,427,94.1,2.9,0.0,0.0,0.0,0.0,828.0,염소 자외선 오존 기타,Ⅰa,0.0,7.2,31589.0,0.0,1.581,7.0,0,0,강원도,양양군,북평리,강원도 양양군 서면 북평리 23,MH 자연정화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,양양 남대천,한강,4936,4936
48,0,48,0,48.0,0,48.0,0.0,48.0,0,48.0,0.0,93.3,5.1,60.9,9.9,106.4,5.4,40.099000000000004,16.835,4.277,1.625,41250,329,94.5,4.2,0.0,0.0,0.0,0.0,414.0,염소 자외선 오존 기타,Ⅰa,0.0,0.8,3655.0,0.0,0.096,14.0,0,0,강원도,양양군,수리,강원도 양양군 서면수리 199-1,접촉산화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,양양 남대천,한강,6391,6391
45,0,45,0,62.8,0,62.8,0.0,62.8,0,62.8,0.0,113.2,5.2,72.2,11.7,145.9,7.2,43.325,14.046,4.842,1.145,48417,374,95.4,6.8,0.0,0.0,0.0,0.0,1356.2,염소 자외선 오존 기타,Ⅰa,0.0,12.0,52591.0,0.0,1.051,19.0,0,0,강원도,양양군,잔교리,강원도 양양군 현북면 잔교리 67 ,MH 자연정화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,4017,4017
40,0,40,0,40.0,0,40.0,0.0,40.0,0,40.0,0.0,130.0,6.6,65.2,12.1,136.2,7.4,46.299,18.122,4.728,1.807,47667,404,94.9,4.9,0.0,0.0,0.0,0.0,194.0,염소 자외선 오존 기타,Ⅰa,0.0,1.0,4256.0,0.0,0.134,12.0,0,0,강원도,양양군,도리,강원도 양양군 현북면 도리 107,접촉산화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,6448,6448
40,0,40,0,24.6,0,24.6,0.0,24.6,0,24.6,0.0,142.4,6.8,63.3,11.3,143.4,7.5,46.872,17.928,4.742,1.7730000000000001,51917,424,95.2,3.3,0.0,0.0,0.0,0.0,400.0,염소 자외선 오존 기타,Ⅰa,0.0,13.1,57309.0,0.0,2.93,7.0,0,0,강원도,양양군,송천리,강원도 양양군 서면 송천리 267,MH 자연정화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,오색천,한강,4688,4688
40,0,0,40,40.0,0,0.0,40.0,40.0,0,0.0,40.0,113.4,6.0,70.1,11.7,142.4,6.5,43.045,16.78,4.3389999999999995,1.65,56917,354,94.7,4.3,0.0,0.0,0.0,0.0,255.0,염소 자외선 오존 기타,Ⅰa,0.0,0.0,120.0,0.0,0.004,0.0,0,0,강원도,양양군,지경리,강원도 양양군 현남면 지경리 산33-1,HANT,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,5327,5327
35,0,35,0,35.0,0,35.0,0.0,35.0,0,35.0,0.0,90.7,5.8,67.3,10.3,120.8,6.8,40.922,17.822,4.171,1.771,42667,333,93.6,3.0,0.0,0.0,0.0,0.0,765.0,염소 자외선 오존 기타,Ⅰa,0.0,14.7,64357.0,0.0,2.3080000000000003,10.0,0,0,강원도,양양군,용호리,강원도 양양군 강현면 용호리 182,MH 자연정화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,4588,4588
30,0,30,0,47.8,0,47.8,0.0,47.8,0,47.8,0.0,108.7,7.0,73.4,11.6,129.2,7.1,42.843,15.77,4.481,1.74,47750,402,93.6,4.9,0.0,0.0,0.0,0.0,919.8,염소 자외선 오존 기타,Ⅰa,0.0,9.3,40545.0,0.0,1.065,14.0,0,0,강원도,양양군,공수전리,강원도 양양군 서면 공수전리 60 ,MH 자연정화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,4017,4017
25,0,25,0,25.0,0,25.0,0.0,25.0,0,25.0,0.0,137.6,5.3,70.8,9.8,138.1,6.8,42.534,15.554,4.596,1.67,38167,343,96.1,3.3,0.0,0.0,0.0,0.0,100.0,염소 자외선 오존 기타,Ⅰa,0.0,2.3,10101.0,0.0,0.507,7.0,0,0,강원도,양양군,원일전리,강원도 양양군 현북면 원일전리 333,접촉산화법,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,6270,6270
20,0,0,20,20.0,0,0.0,20.0,20.0,0,0.0,20.0,103.1,3.6,60.3,7.9,112.8,3.7,36.205999999999996,9.639,3.52,1.226,33000,168,96.5,2.0,0.0,0.0,0.0,0.0,194.0,염소 자외선 오존 기타,Ⅰa,0.0,4.7,20396.0,0.0,1.28,6.0,0,0,강원도,양양군,내현리,강원도 양양군  서면 내현리 304-5,NPR,0,양양,민간(대행),양양남대천,50톤 미만,동해북부,한강,한강,6387,6387
280000,0,0,280000,285686.5,0,0.0,285686.5,257406.5,0,0.0,257406.5,170.2,1.3,83.0,9.2,165.1,4.0,41.881,11.159,4.158,0.076,134233,54,99.2,48234.9,511.0,0.0,151.1,226.7,210009.0,자외선 ,Ⅲ,3.0,9039.5,38278778.0,273.7,0.187,6541.0,56,0,충청북도,청주시,청주,충청북도 청주시 흥덕구 옥산면 미호로 555 ,"표준활성슬러지법,CNR",0,0,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,미호천,금강,10479,10471
8000,0,0,8000,4892.0,0,0.0,4892.0,4876.2,0,0.0,4876.2,261.6,1.5,123.8,10.0,209.3,3.2,51.424,7.813,5.295,0.066,126388,28,99.4,1272.1,227.2,0.0,0.0,0.0,31518.0,자외선 ,Ⅲ,2.9,1066.0,4521360.0,30.6,1.1640000000000001,2539.0,16,0,충청북도,청주시,내수,충청북도 청원군 내수4길 115   ,HDF,0,0,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,석화천,금강,5298,5297
4000,0,0,4000,2832.4,0,0.0,2832.4,2834.7,0,0.0,2834.7,269.8,1.7,139.4,8.5,221.8,3.3,56.227,9.0,5.459,0.040999999999999995,134464,27,99.4,759.6,0.0,0.0,0.0,0.0,21053.0,자외선 ,Ⅲ,10.7,248.7,969608.0,26.7,0.429,1040.0,6,0,충청북도,청주시,강내,충청북도 청주시 흥덕구 강내면 탑연리 259-1 ,SMMIAR,0,내수하수,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,미호천,금강,2962,2962
3300,0,0,3300,1943.1,0,0.0,1943.1,1738.8,0,0.0,1738.8,280.7,1.0,152.5,8.1,273.8,3.1,54.044,9.626,6.024,0.057999999999999996,138708,11,99.6,543.2,0.0,0.0,0.0,0.0,26036.0,자외선 ,Ⅲ,6.2,388.9,1592533.0,24.2,1.15,1111.0,6,0,충청북도,청주시,오창,충청북도 청원군 오창제방길 281  오창공공하수처리시설,KSMBR,"KSMBR,IPR",내수하수,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,미호천,금강,3131,3131
2600,0,0,2600,2043.4,0,0.0,2043.4,1790.4,0,0.0,1790.4,177.9,1.3,128.7,7.4,155.2,2.3,46.008,4.77,4.992,0.044000000000000004,171148,4,99.3,361.0,0.0,0.0,0.0,0.0,20350.0,자외선 ,Ⅲ,17.7,146.3,525767.9,25.9,0.369,866.0,6,0,충청북도,청주시,옥산,충청북도 청주시  흥덕구 옥산면 신촌리 292번지,"SBR,섬유디스크필터",선회와류식 SBR,문의하수,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,병천천,금강,1928,1893
2000,0,0,2000,1095.5,0,0.0,1095.5,1073.0,0,0.0,1073.0,188.0,0.6,106.0,6.4,207.4,1.4,41.656000000000006,6.497000000000001,5.7589999999999995,0.062,129844,11,99.7,205.3,0.0,0.0,0.0,0.0,21358.0,염소 자외선 기타,Ⅲ,13.3,277.9,1051696.0,37.1,1.23,810.0,6,0,충청북도,청주시,오송,충청북도 청주시 흥덕구 오송읍 서평리 581-24 ,KSMBR,KS-MBR Process(침지형막분리공법),내수하수,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,미호천,금강,2477,2423
1000,0,0,1000,1178.3,0,0.0,1178.3,1090.3,0,0.0,1090.3,236.0,2.1,173.6,9.0,240.2,3.4,61.015,3.5269999999999997,6.535,0.066,1025150,50,99.1,275.6,0.0,0.0,0.0,0.0,13448.0,염소 자외선 오존 기타,Ⅱ,0.0,112.2,489897.0,0.0,0.564,709.0,6,0,충청북도,청주시,남이,청주시 서원구 남이면 청남로 896 ,"선회와류식 SBR,섬유디스크필터",선회와류식 SBR공법,0,민간(대행),대청댐하류,500톤 이상(Ⅱ지역),금강하류,외천천,금강,1014,832
1000,0,1000,0,615.8,0,615.8,0.0,549.2,0,549.2,0.0,162.5,1.2,110.9,4.8,121.4,2.4,41.586999999999996,6.392,4.611000000000001,0.026000000000000002,112038,6,99.3,99.4,0.0,0.0,0.0,0.0,2502.0,자외선 ,Ⅲ,1.7,173.5,744488.0,3.0,1.702,931.0,8,0,충청북도,청주시,문의,충청북도 청원군 대청호반로 875   ,장기포기법,0,0,민간(대행),미호천,500톤 이상(Ⅱ지역),미호천,무심천,금강,12480,12479
700,0,0,700,679.0,0,0.0,679.0,638.4,0,0.0,638.4,130.0,1.4,71.9,6.2,149.5,2.2,28.090999999999998,4.083,3.353,0.075,11933,13,98.9,87.3,0.0,0.0,0.0,0.0,6315.0,자외선 ,Ⅰa,4.6,59.9,249364.0,2.8,0.49,309.0,2,0,충청북도,청주시,미원,충청북도 청주시 상당구 미원면 성대1길 213 ,PSBR,PSBR,내수하수,민간(대행),남한강상류,500톤 이상(Ⅲ지역),남한강상류,미원천,한강,5862,5861
500,0,500,0,397.8,0,397.8,0.0,370.2,0,370.2,0.0,101.1,1.7,52.7,3.5,60.0,2.2,27.889,12.467,2.838,0.045,75951,45,98.3,39.5,0.0,0.0,0.0,0.0,5170.0,염소 ,Ⅰa,0.0,39.4,172139.0,0.0,0.584,222.0,2,0,충청북도,청주시,품곡,충청북도 청원군 덕유남계로 234-27   ,산화구,0,문의하수,민간(대행),대청댐,500톤 이상(Ⅰ지역),대청댐,등동천,금강,7671,7670
190,0,0,190,155.4,0,0.0,155.4,155.4,0,0.0,155.4,201.9,0.4,180.5,1.8,679.6,1.1,46.387,4.47,7.582000000000001,0.275,190391,0,99.8,31.3,0.0,0.0,0.0,0.0,400.5,염소 자외선 오존 기타,Ⅲ,0.0,13.3,58022.0,0.0,0.469,0.0,0,0,충청북도,청주시,비중문화,내수읍 비중리 127-1 ,SMMIAR,0,0,민간(대행),미호천,500톤 미만 50톤 이상,미호천,석화천,금강,2925,2925
150,0,0,150,125.1,0,0.0,125.1,125.1,0,0.0,125.1,284.0,0.5,259.9,2.0,859.9,0.5,69.618,5.631,6.443,0.353,109792,0,99.8,35.5,0.0,0.0,0.0,0.0,329.9,염소 자외선 오존 기타,Ⅲ,0.0,12.6,54966.0,0.0,0.551,0.0,0,0,충청북도,청주시,내추문화,"북이면 내추리 130-7,130-8 ",SMMIAR,0,0,민간(대행),미호천,500톤 미만 50톤 이상,미호천,석화천,금강,2925,2925
150,0,150,0,162.4,0,162.4,0.0,139.6,0,139.6,0.0,98.7,2.1,53.1,4.1,61.9,3.5,27.933000000000003,13.36,2.843,0.067,81547,54,97.9,15.7,0.0,0.0,0.0,0.0,229.0,염소 ,Ⅲ,0.0,24.3,106202.0,0.0,0.955,98.0,1,0,충청북도,청주시,노현,문의면 노현리 503 ,장기포기법,0,문의하수,민간(대행),미호천,500톤 미만 50톤 이상,미호천,무심천,금강,10350,10350
90,0,0,90,74.9,0,0.0,74.9,74.9,0,0.0,74.9,620.7,1.2,299.2,6.4,866.1,3.3,72.59,2.989,7.507999999999999,0.715,2199880,6,99.8,46.4,0.0,0.0,0.0,0.0,4638.0,염소 자외선 오존 기타,Ⅰb,0.0,8.0,35063.0,0.0,1.23,0.0,0,0,충청북도,청주시,이목,청주시 상당구 낭성면 호정리 650-6 ,ESSA,0,0,민간(대행),달천,500톤 미만 50톤 이상,남한강하류,감천,한강,236,174
80,0,0,80,58.6,0,0.0,58.6,58.6,0,0.0,58.6,176.5,0.4,135.5,2.8,404.7,1.7,60.792,5.449,6.457000000000001,0.495,291321,0,99.8,10.3,0.0,0.0,0.0,0.0,292.0,염소 자외선 오존 기타,Ⅲ,0.0,8.4,36596.0,0.0,0.784,397.0,4,0,충청북도,청주시,묵방1,내수읍 묵방리 317-1 ,SMMIAR,0,0,민간(대행),미호천,500톤 미만 50톤 이상,미호천,묵방천,금강,4601,4601
60,0,0,60,39.3,0,0.0,39.3,39.3,0,0.0,39.3,87.3,0.5,62.6,3.6,134.0,1.0,47.528999999999996,4.9239999999999995,2.924,0.275,232121,0,99.4,3.4,0.0,0.0,0.0,0.0,478.0,염소 자외선 오존 기타,Ⅰa,0.0,3.6,15641.0,0.0,0.499,266.0,3,0,충청북도,청주시,구룡지구,문의면 구룡리 251-5 ,호기성침전지하수고도처리,0,0,민간(대행),대청댐,500톤 미만 50톤 이상,대청댐,묘암천,금강,5483,5483
60,0,0,60,42.3,0,0.0,42.3,42.3,0,0.0,42.3,118.5,0.5,155.0,2.7,483.5,0.5,44.244,4.715,3.0869999999999997,0.324,100045,0,99.6,5.0,0.0,0.0,0.0,0.0,336.1,염소 자외선 오존 기타,Ⅰa,0.0,4.1,18029.0,0.0,0.535,0.0,0,0,충청북도,청주시,금관산촌,미원면 금관리 342 ,KDHST,0,0,민간(대행),충주댐,500톤 미만 50톤 이상,남한강상류,달천,한강,7680,7680
